game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
49,2,2,0.9,"[1, 2, 3, 2, 2]",305.1,[1 5 8 6 6],305.1,601.2,False,True,True,False,True
49,3,1,0.81,[],,[1 5 8 6 6],,,,,,,
50,1,1,1.0,"[0, 0, 0, 0, 4]",523.0,[3 2 3 2 4],,54.0,False,False,False,False,False
51,1,1,1.0,"[4, 0, 3, 0, 4]",809.0,[9 2 6 1 5],,363.0,False,False,False,False,False
51,1,2,1.0,"[5, 0, 3, 0, 5]",930.0,[9 2 6 1 5],930.0,384.0,False,False,True,False,False
51,2,1,0.9,"[4, 1, 2, 0, 3]",727.2,[9 2 6 1 5],727.2,326.7,False,False,True,False,False
51,2,2,0.9,"[5, 0, 6, 0, 5]",1107.0,[9 2 6 1 5],1107.0,345.6,False,False,True,False,False
51,3,1,0.81,[],,[9 2 6 1 5],,,,,,,
52,1,1,1.0,"[0, 6, 0, 6, 4]",770.0,[4 6 5 6 4],,831.0,False,True,False,False,False
52,1,2,1.0,"[2, 0, 5, 3, 0]",729.0,[4 6 5 6 4],729.0,806.0,False,True,False,False,False
52,2,1,0.9,"[1, 3, 2, 4, 2]",724.5,[4 6 5 6 4],724.5,747.9,False,True,False,False,False
52,2,2,0.9,"[3, 6, 0, 0, 4]",422.1,[4 6 5 6 4],422.1,725.4,False,True,True,False,True
52,3,1,0.81,[],,[4 6 5 6 4],,,,,,,
53,1,1,1.0,"[2, 2, 3, 2, 0]",576.0,[4 3 7 4 1],,452.0,False,False,False,False,False
53,1,2,1.0,"[0, 0, 6, 4, 0]",464.0,[4 3 7 4 1],464.0,608.0,False,True,False,False,True
53,2,1,0.9,"[1, 2, 4, 1, 0]",520.2,[4 3 7 4 1],520.2,406.8,False,False,True,False,False
53,2,2,0.9,"[3, 3, 7, 3, 0]",966.6,[4 3 7 4 1],966.6,547.2,False,False,False,False,False
53,3,1,0.81,[],,[4 3 7 4 1],,,,,,,
54,1,1,1.0,"[2, 3, 3, 1, 1]",444.0,[4 5 5 3 3],,459.0,False,True,False,False,False
54,1,2,1.0,"[2, 0, 2, 1, 2]",256.0,[4 5 5 3 3],256.0,876.0,False,True,True,False,True
54,2,1,0.9,"[1, 2, 2, 1, 1]",495.90000000000003,[4 5 5 3 3],495.90000000000003,413.1,False,False,True,False,True
54,2,2,0.9,"[2, 1, 1, 1, 2]",250.20000000000002,[4 5 5 3 3],250.20000000000002,788.4,False,True,True,False,True
54,3,1,0.81,[],,[4 5 5 3 3],,,,,,,
55,1,1,1.0,[],,[3 5 4 3 4],,,,,,,
56,1,1,1.0,"[0, 0, 6, 0, 0]",366.0,[4 2 7 3 2],,947.0,False,True,False,False,False
56,1,2,1.0,"[2, 1, 1, 1, 0]",260.0,[4 2 7 3 2],260.0,795.0,False,True,False,False,True
56,2,1,0.9,"[3, 0, 4, 3, 0]",271.8,[4 2 7 3 2],271.8,852.3000000000001,False,True,False,False,True
57,1,1,1.0,"[3, 0, 0, 0, 3]",755.0,[3 3 4 5 3],,163.0,False,False,False,False,False
57,1,2,1.0,"[1, 0, 2, 2, 1]",325.0,[3 3 4 5 3],325.0,215.0,False,False,True,False,False
57,2,1,0.9,"[0, 0, 2, 3, 1]",509.40000000000003,[3 3 4 5 3],509.40000000000003,146.70000000000002,False,False,True,False,True
57,2,2,0.9,"[1, 2, 1, 1, 0]",277.2,[3 3 4 5 3],277.2,193.5,False,False,True,False,True
57,3,1,0.81,"[0, 1, 2, 2, 1]",418.77000000000004,[3 3 4 5 3],418.77000000000004,132.03,False,False,True,False,True
58,1,1,1.0,"[2, 0, 4, 1, 1]",599.0,[5 1 9 4 2],,84.0,False,False,False,False,False
58,1,2,1.0,"[3, 0, 5, 2, 1]",657.0,[5 1 9 4 2],657.0,552.0,False,False,True,False,False
58,2,1,0.9,"[2, 0, 4, 1, 1]",539.1,[5 1 9 4 2],539.1,75.60000000000001,False,False,True,False,False
58,2,2,0.9,"[2, 0, 3, 1, 0]",289.8,[5 1 9 4 2],289.8,496.8,False,True,True,False,True
58,3,1,0.81,"[2, 0, 3, 1, 0]",524.07,[5 1 9 4 2],524.07,68.04,False,False,False,False,True
59,1,1,1.0,"[1, 0, 3, 1, 1]",525.0,[3 1 6 3 3],,253.0,False,False,False,False,False
59,1,2,1.0,"[0, 0, 4, 0, 0]",276.0,[3 1 6 3 3],276.0,881.0,False,True,True,False,True
59,2,1,0.9,"[1, 0, 2, 1, 1]",492.3,[3 1 6 3 3],492.3,227.70000000000002,False,False,True,False,True
59,2,2,0.9,"[0, 0, 5, 0, 0]",310.5,[3 1 6 3 3],310.5,792.9,False,True,True,False,False
59,3,1,0.81,"[1, 0, 2, 1, 2]",409.86,[3 1 6 3 3],409.86,204.93,False,False,True,False,True
60,1,1,1.0,"[1, 2, 3, 1, 2]",376.0,[2 4 5 3 4],,302.0,False,False,False,False,False
60,1,2,1.0,"[1, 3, 2, 2, 1]",248.0,[2 4 5 3 4],248.0,138.0,False,False,False,False,True
60,2,1,0.9,"[1, 2, 4, 1, 3]",330.3,[2 4 5 3 4],330.3,271.8,False,False,True,False,False
60,2,2,0.9,"[1, 3, 2, 2, 2]",279.90000000000003,[2 4 5 3 4],279.90000000000003,124.2,False,False,False,False,True
60,3,1,0.81,[],,[2 4 5 3 4],,,,,,,
61,1,1,1.0,"[2, 1, 3, 4, 2]",339.0,[4 3 5 5 4],,206.0,False,False,False,False,False
61,1,2,1.0,"[1, 0, 4, 3, 1]",315.0,[4 3 5 5 4],315.0,857.0,False,True,True,False,True
61,2,1,0.9,"[2, 1, 2, 4, 2]",339.3,[4 3 5 5 4],339.3,185.4,False,False,True,False,True
61,2,2,0.9,"[1, 0, 3, 2, 1]",218.70000000000002,[4 3 5 5 4],218.70000000000002,771.3000000000001,False,True,True,False,True
61,3,1,0.81,[],,[4 3 5 5 4],,,,,,,
62,1,1,1.0,"[1, 1, 1, 1, 2]",653.0,[3 3 2 3 5],,64.0,False,False,False,False,False
62,1,2,1.0,"[2, 2, 1, 2, 3]",443.0,[3 3 2 3 5],443.0,457.0,False,True,True,False,False
62,2,1,0.9,"[1, 1, 1, 2, 4]",413.1,[3 3 2 3 5],413.1,57.6,False,False,True,False,False
62,2,2,0.9,"[0, 0, 0, 0, 0]",0.0,[3 3 2 3 5],0.0,411.3,False,True,True,True,True
62,3,1,0.81,[],,[3 3 2 3 5],,,,,,,
